Basho,Oguruma,Kagamiyama,Azumazeki,Minezaki,Nakagawa,Izutsu,Takanohana,Kasugayama,Asahiyama,Mihogaseki,Magaki,Hanaregoma,Nishonoseki,Nakamura,Hanakago,Oshima,Tagonoura,Takashima,Kiriyama,Araiso
1917.05,,,,,,,,,1-0-Y Onishiki--4-,,,,,,,,,,,
1918.01,,,,,,,,,1-0-OS Futasegawa-HT-4-,,,,,,,,,,,
1918.05,,,,,,,,,1-0-OS Futasegawa--4-,,,,,,,,,,,
1919.01,,,,,,,,,1-0-OS Futasegawa--4-,,,,,,,,,,,
1919.05,,,,,,,,,1-0-OS Futasegawa--4-,,,,,,,,,,,
1920.01,,,,,,,,,1-0-OS Futasegawa--4-,,,,,,,,,,,
1920.05,,,,,,,,,1-0-OS Futasegawa--4-,,,,,,,,,,,
1921.01,,,,,,,,,1-0-OS Futasegawa--4-,,,,,,,,,,,
1921.05,,,,,,,,,1-0-OS Futasegawa--4-,,,,,,,,,,,
1922.01,,,,,,,,,1-0-OS Futasegawa--4-,,,,,,,,,,,
1922.05,,,,,,,,,1-0-OS Futasegawa--4-,,,,,,,,,,,
1923.01,,,,,,,,,1-0-OS Futasegawa--4-,,,,,,,,,,,
1923.05,,,,,,,,,1-0-OS Futasegawa--4-,,,,,,,,,,,
1924.01,,,,,,,,,2-1-OS Futasegawa--4-,,,,,,,,,,,
1924.05,,,,,,,,,2-0-OS Futasegawa--4-,,,,,,,,,,,
1925.01,,,,,,,,,2-0-OS Futasegawa--4-,,,,,,,,,,,
1925.05,,,,,,,,,2-0-OS Futasegawa--4-,,,,,,,,,,,
1926.01,,,,,,,,,2-0-OS Futasegawa--4-,,,,,,,,,,,
1926.05,,,,,,,,,2-0-OS Futasegawa--4-,,,,,,,,,,,
1927.01,,,,,,,,,5-3-OS Futasegawa--4-,,,,,,,,,,,
1927.03,,,,,,,,,4-3-OS Futasegawa--4-,,,,,,,,,,,
1927.05,,,,,,,,,3-2-OS Futasegawa--4-,,,,,,,,,,,
1927.10,,,,,,,,,4-3-OS Futasegawa--4-,,,,,,,,,,,
1928.01,,,,,,,,,3-2-OS Futasegawa--4-,,,,,,,,,,,
1928.03,,,,,,,,,4-3-OS Futasegawa--4-,,,,,,,,,,,
1928.05,,,,,,,,,3-2-OS Futasegawa--4-,,,,,,,,,,,
1928.10,,,,,,,,,3-2-OS Futasegawa--4-,,,,,,,,,,,
1929.01,,,,,,,,,3-2-OS Futasegawa--4-,,,,,,,,,,,
1929.03,,,,,,,,,4-2-OS Futasegawa--4-,,,,,,,,,,,
1929.05,,,,,,,,,4-3-OS Futasegawa--4-,,,,,,,,,,,
1929.09,,,,,,,,,3-3-OS Futasegawa--4-,,,,,,,,,,,
1930.01,,,,,,,,,3-2-OS Futasegawa--4-,,,,,,,,,,,
1930.03,,,,,,,,,3-2-OS Futasegawa--4-,,,,,,,,,,,
1930.05,,,,,,,,,4-2-OS Futasegawa--4-,,,,,,,,,,,
1930.10,,,,,,,,,3-2-OS Futasegawa--4-,,,,,,,,,,,
1931.01,,,,,,,,,2-2-OS Futasegawa--4-,,,,,,,,,,,
1931.03,,,,,,,,,2-2-OS Futasegawa--4-,,,,,,,,,,,
1931.05,,,,,,,,,3-1-OS Futasegawa--4-,,,,,,,,,,,
1931.10,,,,,,,,,3-1-OS Futasegawa--4-,,,,,,,,,,,
1932.01,,,,,,,,,2-1-OS Futasegawa--4-,,,,,,,,,,,
1932.02,,,,,,,,,2-0-OS Futasegawa--4-,,,,,,,,,,,
1932.03,,,,,,,,,3-0-OS Futasegawa--4-,,,,,,,,,,,
1932.05,,,,,,,,,2-0-OS Futasegawa--4-,,,,,,,,,,,
1932.10,,,,,,,,,3-0-OS Futasegawa--4-,,,,,,,,,,,
1933.01,,,,,,,,,2-1-OS Futasegawa--4-,,,,,,,,,,,
1933.05,,,,,,,,,3-1-OS Futasegawa--4-,,,,,,,,,,,
1934.01,,,,,,,,,3-2-OS Futasegawa--4-,,,,,,,,,,,
1934.05,,,,,,,,,8-2-OS Futasegawa--4-,,,,6-3-Y Tamanishiki-HB-60-,,,,,,,
1935.01,,,,,,,,,8-1-OS Futasegawa--4-,,,,7-3-Y Tamanishiki--60-,,,,,,,
1935.05,,,,,,,,,9-1-OS Futasegawa--4-,,,,7-3-Y Tamanishiki--60-,,,,,,,
1936.01,,,,,,,,,9-1-OS Futasegawa--4-,,,,11-3-Y Tamanishiki--60-,,,,,,,
1936.05,,,,,,,,,9-1-OS Futasegawa--4-,,,,10-4-Y Tamanishiki--60-,,,,,,,
1937.01,,,,,,,,,9-1-OS Futasegawa--4-,,,,12-3-Y Tamanishiki--60-,,,,,,,
1937.05,,,,,,,,,7-1-OS Futasegawa--4-,,,,14-3-Y Tamanishiki--60-,,,,,,,
1938.01,,,,,,,,,7-2-OS Futasegawa--4-,,,,15-4-Y Tamanishiki--60-,,,,,,,
1938.05,,,,,,,,,8-2-OS Futasegawa--4-,,,,17-4-Y Tamanishiki--60-,,,,,,,
1939.01,,,,,,,,,8-2-OS Futasegawa--4-,,,,17-4-S Tamanoumi-HT-60-,,,,,,,
1939.05,,,,,,,,,8-3-OS Futasegawa--4-,,,,16-3-S Tamanoumi--60-,,,,,,,
1940.01,,,,,,,,,8-3-OS Futasegawa--4-,,,,17-3-S Tamanoumi--60-,,,,,,,
1940.05,,,,,,,,,8-4-OS Futasegawa--4-,,,,19-3-S Tamanoumi--60-,,,,,,,
1941.01,,,,,,,,,8-3-OS Futasegawa--4-,,,,19-4-S Tamanoumi--60-,,,,,,,
1941.05,,,,,,,,,8-4-OS Futasegawa--4-,,,,20-5-S Tamanoumi--60-,,,,,,,
1942.01,,,,,,,,,8-3-OS Futasegawa--4-,,,,20-6-S Tamanoumi--60-,,,,,,,
1942.05,,,,,,,,,7-4-OS Futasegawa--4-,,,,19-5-S Tamanoumi--60-,,,,,,,
1943.01,,,,,,,,,7-4-OS Futasegawa--4-,,,,18-9-S Tamanoumi--60-,,,,,,,
1943.05,,,,,,,,,6-3-OS Futasegawa--4-,,,,19-10-S Tamanoumi--60-,,,,,,,
1944.01,,,,,,,,,6-3-S Futasegawa-HT-4-,,,,21-9-S Tamanoumi--60-,,,,,,,
1944.05,,,,,,,,,6-3-S Futasegawa--4-,,,,22-8-S Tamanoumi--60-,,,,,,,
1944.11,,,,,,,,,6-3-S Futasegawa--4-,,,,22-10-S Tamanoumi--60-,,,,,,,
1945.06,,,,,,,,,6-3-S Futasegawa--4-,,,,21-9-S Tamanoumi--60-,,,,,,,
1945.11,,,,,,,,,6-3-S Futasegawa--4-,,,,22-11-S Tamanoumi--60-,,,,,,,
1946.11,,,,,,,,,7-3-S Futasegawa--4-,,,,28-10-S Tamanoumi--60-,,,,,,,
1947.06,,,,,,,,,7-4-S Futasegawa--4-,,,,29-11-S Tamanoumi--60-,,,,,,,
1947.11,,,,,,,,,6-3-S Futasegawa--4-,,,,33-11-S Tamanoumi--60-,,,,,,,
1948.05,,,,,,,,,6-3-S Futasegawa--4-,,,,33-9-S Tamanoumi--60-,,,,,,,
1948.10,,,,,,,,,6-3-S Futasegawa--4-,,,,33-9-S Tamanoumi--60-,,,,,,,
1949.01,,,,,,,,,6-3-S Futasegawa--4-,,,,32-10-S Tamanoumi--60-,,,,,,,
1949.05,,,,,,,,,5-2-S Futasegawa--4-,,,,35-11-S Tamanoumi--60-,,,,,,,
1949.10,,,,,,,,,6-2-S Futasegawa--4-,,,,35-11-S Tamanoumi--60-,,,,,,,
1950.01,,,,,,,,,7-2-S Futasegawa--4-,,,,37-13-S Tamanoumi--60-,,,,,,,
1950.05,,,,,,,,,8-2-S Futasegawa--4-,3-1-O Masuiyama I-HB-47-,,,40-14-S Tamanoumi--60-,,,,,,,
1950.09,,,,,,,,,9-2-S Futasegawa--4-,3-1-O Masuiyama I--47-,,,39-12-S Tamanoumi--60-,,,,,,,
1951.01,,,,,,,,,9-2-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,41-14-S Tamanoumi--60-,,,,,,,
1951.05,,,,,,,,,9-2-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,41-14-S Tamanoumi--60-,,,,,,,
1951.09,,,,,,,,,9-2-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,43-12-O Saganohana-HT-60-,,,,,,,
1952.01,,,,,,,,,9-2-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,45-11-O Saganohana--60-,,,,,,,
1952.05,,,,,,,,,9-2-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,42-9-O Saganohana--60-,,,,,,,
1952.09,,,,,,,,,9-2-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,33-6-O Saganohana--60-,,,,,,,
1953.01,,,,,,,,,9-2-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,32-6-O Saganohana--60-,,,,,,,
1953.03,,,,,,,,,10-2-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,31-6-O Saganohana--60-,,,,,,,
1953.05,,,,,,,,,10-2-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,31-6-O Saganohana--60-,,,,,,,
1953.09,,,,,,,,,9-1-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,31-6-O Saganohana--60-,,,,,,,
1954.01,,,,,,,,,9-1-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,33-7-O Saganohana--60-,,,,,,,
1954.03,,,,,,,,,9-1-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,32-8-O Saganohana--60-,,,,,,,
1954.05,,,,,,,,,9-1-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,31-8-O Saganohana--60-,,,,,,,
1954.09,,,,,,,,,9-2-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,30-9-O Saganohana--60-,,,,,,,
1955.01,,,,,,,,,9-2-S Futasegawa--4-,4-1-O Masuiyama I--47-,,,34-8-O Saganohana--60-,,,,,,,
1955.03,,,,,,,,,9-2-S Futasegawa--4-,5-1-O Masuiyama I--47-,,,34-8-O Saganohana--60-,,,,,,,
1955.05,,,,,,,,,10-2-S Futasegawa--4-,5-1-O Masuiyama I--47-,,,36-7-O Saganohana--60-,,,,,,,
1955.09,,,,,,,,,10-3-S Futasegawa--4-,5-1-O Masuiyama I--47-,,,32-6-O Saganohana--60-,,,,,,,
1956.01,,,,,,,,,10-3-S Futasegawa--4-,5-1-O Masuiyama I--47-,,,32-8-O Saganohana--60-,,,,,,,
1956.03,,,,,,,,,10-3-S Futasegawa--4-,5-1-O Masuiyama I--47-,,,34-8-O Saganohana--60-,,,,,,,
1956.05,,,,,,,,,8-3-S Futasegawa--4-,5-1-O Masuiyama I--47-,,,38-8-O Saganohana--60-,,,,,,,
1956.09,,,,,,,,,9-3-S Futasegawa--4-,6-1-O Masuiyama I--47-,,,40-7-O Saganohana--60-,,,,,,,
1957.01,,,,,,,,,9-3-S Futasegawa--4-,6-1-O Masuiyama I--47-,,,41-7-O Saganohana--60-,,,,,,,
1957.03,,,,,,,,,10-3-S Futasegawa--4-,6-1-O Masuiyama I--47-,,,45-9-O Saganohana--60-,,,,,,,
1957.05,,,,,,,,,11-3-S Futasegawa--4-,8-1-O Masuiyama I--47-,,,44-9-O Saganohana--60-,,,,,,,
1957.09,,,,,,,,,10-3-S Futasegawa--4-,8-1-O Masuiyama I--47-,,,43-9-O Saganohana--60-,,,,,,,
1957.11,,,,,,,,,10-3-S Futasegawa--4-,8-1-O Masuiyama I--47-,,,42-9-O Saganohana--60-,,,,,,,
1958.01,,,,,,,,,10-3-S Futasegawa--4-,8-1-O Masuiyama I--47-,,,42-9-O Saganohana--60-,,,,,,,
1958.03,,,,,,,,,10-3-S Futasegawa--4-,8-1-O Masuiyama I--47-,,,45-9-O Saganohana--60-,,,,,,,
1958.05,,,,,,,,,10-3-S Futasegawa--4-,8-1-O Masuiyama I--47-,,,48-10-O Saganohana--60-,,,,,,,
1958.07,,,,,,,,,10-2-S Futasegawa--4-,7-1-O Masuiyama I--47-,,,49-10-O Saganohana--60-,,,,,,,
1958.09,,,,,,,,,10-2-S Futasegawa--4-,7-1-O Masuiyama I--47-,,,48-10-O Saganohana--60-,,,,,,,
1958.11,,,,,,,,,10-2-S Futasegawa--4-,7-0-O Masuiyama I--47-,,,47-9-O Saganohana--60-,,,,,,,
1959.01,,,,,,,,,11-2-S Futasegawa--4-,8-0-O Masuiyama I--47-,,,49-9-O Saganohana--60-,,,,,,,
1959.03,,,,,,,,,11-2-S Futasegawa--4-,10-0-O Masuiyama I--47-,,,54-9-O Saganohana--60-,,,,,,,
1959.05,,,,,,,,,11-2-S Futasegawa--4-,10-0-O Masuiyama I--47-,,,57-10-O Saganohana--60-,,,,,,,
1959.07,,,,,,,,,11-2-S Futasegawa--4-,10-0-O Masuiyama I--47-,,,60-9-O Saganohana--60-,,,,,,,
1959.09,,,,,,,,,11-2-S Kozuzan-HT-4-,10-0-O Masuiyama I--47-,,,59-9-O Saganohana--60-,,,,,,,
1959.11,,,,,,,,,11-2-S Kozuzan--4-,10-0-O Masuiyama I--47-,,,58-9-O Saganohana--60-,,,,,,,
1960.01,,,,,,,,,12-2-S Kozuzan--4-,10-0-O Masuiyama I--47-,,,59-9-O Saganohana--60-,,,,,,,
1960.03,,,,,,,,,12-2-S Kozuzan--4-,9-0-O Masuiyama I--47-,,,59-9-O Saganohana--60-,,,,,,,
1960.05,,,,,,,,,13-2-S Kozuzan--4-,10-0-O Masuiyama I--47-,,,60-9-O Saganohana--60-,,,,,,,
1960.07,,,,,,,,,12-2-S Kozuzan--4-,11-0-O Masuiyama I--47-,,,61-8-O Saganohana--60-,,,,,,,
1960.09,,,,,,,,,12-2-S Kozuzan--4-,10-0-O Masuiyama I--47-,,,62-7-O Saganohana--60-,,,,,,,
1960.11,,,,,,,,,12-2-S Kozuzan--4-,10-0-O Masuiyama I--47-,,,61-7-O Saganohana--60-,,,,,,,
1961.01,,,,,,,,,12-1-S Kozuzan--4-,12-0-O Masuiyama I--47-,,,63-7-O Saganohana--60-,,,,,,,
1961.03,,,,,,,,,13-1-S Kozuzan--4-,12-0-O Masuiyama I--47-,,,65-6-O Saganohana--60-,,,,,,,
1961.05,,,,,,,,,12-1-S Kozuzan--4-,12-0-O Masuiyama I--47-,,,66-6-O Saganohana--60-,,,,,,,
1961.07,,,,,,,,,13-1-S Kozuzan--4-,12-0-O Masuiyama I--47-,,,68-7-O Saganohana--60-,,,,,,,
1961.09,,,,,,,,,13-1-S Kozuzan--4-,12-0-O Masuiyama I--47-,,,70-7-O Saganohana--60-,,,,,,,
1961.11,,,,,,,,,13-1-S Kozuzan--4-,13-0-O Masuiyama I--47-,,,72-6-O Saganohana--60-,,,,,,,
1962.01,,,,,,,,,14-1-S Kozuzan--4-,13-0-O Masuiyama I--47-,,,71-6-O Saganohana--60-,,,,,,,
1962.03,,,,,,,,,14-1-S Kozuzan--4-,12-0-O Masuiyama I--47-,,,65-7-O Saganohana--60-,,,,,,,
1962.05,,,,,,,,,14-0-S Kozuzan--4-,12-0-O Masuiyama I--47-,,,56-6-O Saganohana--60-,,,,,,,
1962.07,,,,,,,8-0-Y Wakanohana I-HB-14-Futagoyama,,13-0-S Kozuzan--4-,9-0-O Masuiyama I--47-,,,57-7-O Saganohana--60-,,,,,,,
1962.09,,,,,,,10-0-Y Wakanohana I--14-Futagoyama,,13-0-S Kozuzan--4-,8-0-O Masuiyama I--47-,,,55-7-O Saganohana--60-,,,,,,,
1962.11,,,,,,,11-0-Y Wakanohana I--14-Futagoyama,,13-0-S Kozuzan--4-,7-0-O Masuiyama I--47-,,,51-8-O Saganohana--60-,,,,,,,
1963.01,,,,,,,11-0-Y Wakanohana I--14-Futagoyama,,14-1-S Kozuzan--4-,8-0-O Masuiyama I--47-,,,51-8-O Saganohana--60-,,,,,,,
1963.03,,,,,,,13-0-Y Wakanohana I--14-Futagoyama,,14-1-S Kozuzan--4-,9-0-O Masuiyama I--47-,,,52-8-O Saganohana--60-,,,,,,,
1963.05,,,,,,,16-0-Y Wakanohana I--14-Futagoyama,,14-1-S Futaseyama-HT-4-,9-0-O Masuiyama I--47-,,,55-8-O Saganohana--60-,,,,,,,
1963.07,,,,,,,17-0-Y Wakanohana I--14-Futagoyama,,21-1-S Futaseyama--4-,9-0-O Masuiyama I--47-,,,53-8-O Saganohana--60-,,,,,,,
1963.09,,,,,,,18-0-Y Wakanohana I--14-Futagoyama,,21-1-S Futaseyama--4-,9-0-O Masuiyama I--47-,,,54-8-O Saganohana--60-,,,,,,,
1963.11,,,,,,,19-0-Y Wakanohana I--14-Futagoyama,,19-1-S Futaseyama--4-,9-0-O Masuiyama I--47-,,,53-9-O Saganohana--60-,,,,,,,
1964.01,,,,,,,20-0-Y Wakanohana I--14-Futagoyama,,20-1-S Futaseyama--4-,9-0-O Masuiyama I--47-,,,55-9-O Saganohana--60-,,,,,,,
1964.03,,,,,,,21-0-Y Wakanohana I--14-Futagoyama,,20-2-S Futaseyama--4-,8-0-O Masuiyama I--47-,,,59-8-O Saganohana--60-,,,,,,,
1964.05,,,,,,,24-0-Y Wakanohana I--14-Futagoyama,,20-2-S Futaseyama--4-,10-0-O Masuiyama I--47-,,,60-7-O Saganohana--60-,,,,,,,
1964.07,,,,,,,27-0-Y Wakanohana I--14-Futagoyama,,21-2-S Futaseyama--4-,10-0-O Masuiyama I--47-,,,59-7-O Saganohana--60-,,,,,,,
1964.09,,,,,,,29-0-Y Wakanohana I--14-Futagoyama,,22-2-S Futaseyama--4-,10-0-O Masuiyama I--47-,,,58-7-O Saganohana--60-,,,,,,,
1964.11,,,,,,,32-1-Y Wakanohana I--14-Futagoyama,,23-1-S Futaseyama--4-,11-0-O Masuiyama I--47-,,,59-7-O Saganohana--60-,,,,,,,
1965.01,,,,,,,34-0-Y Wakanohana I--14-Futagoyama,,24-2-S Futaseyama--4-,11-0-O Masuiyama I--47-,,,59-7-O Saganohana--60-,,,,,,,
1965.03,,,,,,,35-0-Y Wakanohana I--14-Futagoyama,,25-2-S Futaseyama--4-,12-0-O Masuiyama I--47-,,,57-7-O Saganohana--60-,,,,,,,
1965.05,,,,,,,39-0-Y Wakanohana I--14-Futagoyama,,27-2-S Futaseyama--4-,12-0-O Masuiyama I--47-,,,57-8-O Saganohana--60-,,,,,,,
1965.07,,,,,,,39-0-Y Wakanohana I--14-Futagoyama,,28-2-S Futaseyama--4-,12-0-O Masuiyama I--47-,,,55-7-O Saganohana--60-,,,,,,,
1965.09,,,,,,,40-0-Y Wakanohana I--14-Futagoyama,,28-2-S Futaseyama--4-,12-0-O Masuiyama I--47-,,,55-7-O Saganohana--60-,,,,,,,
1965.11,,,,,,,40-0-Y Wakanohana I--14-Futagoyama,,28-2-S Futaseyama--4-,12-0-O Masuiyama I--47-,,,55-7-O Saganohana--60-,,,,,,,
1966.01,,,,,,,41-0-Y Wakanohana I--14-Futagoyama,,28-2-S Futaseyama--4-,12-0-O Masuiyama I--47-,,,54-6-O Saganohana--60-,,,,,,,
1966.03,,,,,,,41-1-Y Wakanohana I--14-Futagoyama,,27-2-S Futaseyama--4-,12-0-O Masuiyama I--47-,,,52-4-O Saganohana--60-,,,,,,,
1966.05,,,,,,,44-1-Y Wakanohana I--14-Futagoyama,,29-2-S Futaseyama--4-,12-0-O Masuiyama I--47-,,,52-4-O Saganohana--60-,,,,,,,
1966.07,,,,,,,45-1-Y Wakanohana I--14-Futagoyama,,27-2-S Futaseyama--4-,12-0-O Masuiyama I--47-,,,47-4-O Saganohana--60-,,,,,,,
1966.09,,,,,,,46-1-Y Wakanohana I--14-Futagoyama,,27-2-S Futaseyama--4-,11-1-O Masuiyama I--47-,,,47-4-O Saganohana--60-,,,,,,,
1966.11,,,,,,,45-1-Y Wakanohana I--14-Futagoyama,,28-2-S Futaseyama--4-,12-1-O Masuiyama I--47-,,,45-4-O Saganohana--60-,,,,,,,
1967.01,,,,,,,46-1-Y Wakanohana I--14-Futagoyama,,28-2-S Futaseyama--4-,14-1-O Masuiyama I--47-,,,45-5-O Saganohana--60-,,,,,,,
1967.03,,,,,,,47-1-Y Wakanohana I--14-Futagoyama,,28-2-S Futaseyama--4-,15-1-O Masuiyama I--47-,,,45-5-O Saganohana--60-,,,,,,,
1967.05,,,,,,,46-1-Y Wakanohana I--14-Futagoyama,,29-2-S Futaseyama--4-,16-0-O Masuiyama I--47-,,,48-3-O Saganohana--60-,,,,,,,
1967.07,,,,,,,36-1-Y Wakanohana I--14-Futagoyama,,28-2-S Futaseyama--4-,13-1-O Masuiyama I--47-,,,48-4-O Saganohana--60-,,,,,,,
1967.09,,,,,,,35-1-Y Wakanohana I--14-Futagoyama,,28-3-S Futaseyama--4-,13-1-O Masuiyama I--47-,,,47-4-O Saganohana--60-,,,,,,,
1967.11,,,,,,,34-1-Y Wakanohana I--14-Futagoyama,,27-3-S Futaseyama--4-,13-2-O Masuiyama I--47-,,,46-5-O Saganohana--60-,,,,,,,
1968.01,,,,,,,36-1-Y Wakanohana I--14-Futagoyama,,27-3-S Futaseyama--4-,13-2-O Masuiyama I--47-,,,46-4-O Saganohana--60-,,,,,,,
1968.03,,,,,,,36-2-Y Wakanohana I--14-Futagoyama,,27-3-S Futaseyama--4-,13-2-O Masuiyama I--47-,,,43-4-O Saganohana--60-,,,,,,,
1968.05,,,,,,,36-3-Y Wakanohana I--14-Futagoyama,,27-3-S Futaseyama--4-,14-2-O Masuiyama I--47-,,,42-4-O Saganohana--60-,,,,,,,
1968.07,,,,,,,35-3-Y Wakanohana I--14-Futagoyama,,26-3-S Futaseyama--4-,14-2-O Masuiyama I--47-,,,41-4-O Saganohana--60-,,,,,,,
1968.09,,,,,,,34-3-Y Wakanohana I--14-Futagoyama,,26-3-S Futaseyama--4-,13-2-O Masuiyama I--47-,,,41-3-O Saganohana--60-,,,,,,,
1968.11,,,,,,,31-3-Y Wakanohana I--14-Futagoyama,,23-3-S Futaseyama--4-,14-3-O Masuiyama I--47-,,,40-3-O Saganohana--60-,,,,,,,
1969.01,,,,,,,33-3-Y Wakanohana I--14-Futagoyama,,24-3-S Futaseyama--4-,14-3-O Masuiyama I--47-,,,40-3-O Saganohana--60-,,,,,,,
1969.03,,,,,,,35-3-Y Wakanohana I--14-Futagoyama,,23-3-S Futaseyama--4-,14-3-O Masuiyama I--47-,,,38-3-O Saganohana--60-,,,,,,,
1969.05,,,,,,,38-3-Y Wakanohana I--14-Futagoyama,,22-3-S Futaseyama--4-,15-3-O Masuiyama I--47-,,,39-4-O Saganohana--60-,,,,,,,
1969.07,,,,,,,39-3-Y Wakanohana I--14-Futagoyama,,21-4-S Futaseyama--4-,15-4-O Masuiyama I--47-,,,36-4-O Saganohana--60-,,,,,,,
1969.09,,,,,,,39-3-Y Wakanohana I--14-Futagoyama,,21-5-S Futaseyama--4-,15-4-O Masuiyama I--47-,,,34-4-O Saganohana--60-,,,,,,,
1969.11,,,,,,,37-3-Y Wakanohana I--14-Futagoyama,,21-5-S Futaseyama--4-,15-4-O Masuiyama I--47-,,,38-4-O Saganohana--60-,,,,,,,
1970.01,,,,,,,38-3-Y Wakanohana I--14-Futagoyama,,22-6-S Futaseyama--4-,17-4-O Masuiyama I--47-,,,38-4-O Saganohana--60-,,,,,,,
1970.03,,,,,,,38-3-Y Wakanohana I--14-Futagoyama,,20-6-S Futaseyama--4-,18-4-O Masuiyama I--47-,,,38-4-O Saganohana--60-,,,,,,,
1970.05,,,,,,,40-3-Y Wakanohana I--14-Futagoyama,,20-6-S Futaseyama--4-,18-4-O Masuiyama I--47-,,,41-4-O Saganohana--60-,,,,,,,
1970.07,,,,,,,40-3-Y Wakanohana I--14-Futagoyama,,20-5-S Futaseyama--4-,15-3-O Masuiyama I--47-,,,41-4-O Saganohana--60-,,,,,,,
1970.09,,,,,,,41-3-Y Wakanohana I--14-Futagoyama,,19-5-S Futaseyama--4-,15-3-O Masuiyama I--47-,,,51-4-O Saganohana--60-,,,,,,,
1970.11,,11-0-Y Kashiwado-HB-30-,,,,,39-3-Y Wakanohana I--14-Futagoyama,,17-4-S Futaseyama--4-,14-3-O Masuiyama I--47-,,,52-4-O Saganohana--60-,,,,,,,
1971.01,,12-0-Y Kashiwado--30-,,,,,39-4-Y Wakanohana I--14-Futagoyama,,16-4-S Futaseyama--4-,14-3-O Masuiyama I--47-,,,50-4-O Saganohana--60-,,,,,,,
1971.03,,13-0-Y Kashiwado--30-,,,,,38-5-Y Wakanohana I--14-Futagoyama,,14-4-S Futaseyama--4-,14-3-O Masuiyama I--47-,,,50-4-O Saganohana--60-,,,,,,,
1971.05,,14-0-Y Kashiwado--30-,,,,,38-4-Y Wakanohana I--14-Futagoyama,,13-5-S Futaseyama--4-,14-3-O Masuiyama I--47-,,,52-5-O Saganohana--60-,,,,,,,
1971.07,,16-0-Y Kashiwado--30-,,,,,38-4-Y Wakanohana I--14-Futagoyama,,13-4-S Futaseyama--4-,15-4-O Masuiyama I--47-,,,56-4-O Saganohana--60-,,,,,,,
1971.09,,17-0-Y Kashiwado--30-,,,,,35-2-Y Wakanohana I--14-Futagoyama,,13-4-S Futaseyama--4-,15-4-O Masuiyama I--47-,,,65-5-O Saganohana--60-,,,,,,,
1971.11,,17-0-Y Kashiwado--30-,,,,,35-3-Y Wakanohana I--14-Futagoyama,,13-4-S Futaseyama--4-,14-4-O Masuiyama I--47-,,,71-4-O Saganohana--60-,,,,,,,
1972.01,,16-0-Y Kashiwado--30-,,,,,35-3-Y Wakanohana I--14-Futagoyama,,13-4-S Futaseyama--4-,13-4-O Masuiyama I--47-,,,45-4-O Saganohana--60-,,,,,,,
1972.03,,16-0-Y Kashiwado--30-,,,,,36-4-Y Wakanohana I--14-Futagoyama,,13-4-S Futaseyama--4-,13-4-O Masuiyama I--47-,,,44-4-O Saganohana--60-,,,,,,,
1972.05,,17-0-Y Kashiwado--30-,,,,4-1-S Tsurugamine-HB-27-Kimigahama,36-4-Y Wakanohana I--14-Futagoyama,,13-4-S Futaseyama--4-,13-4-O Masuiyama I--47-,,,44-4-O Saganohana--60-,,,,,,,
1972.07,,16-0-Y Kashiwado--30-,,,,4-2-S Tsurugamine--27-Kimigahama,34-4-Y Wakanohana I--14-Futagoyama,,13-4-S Futaseyama--4-,13-4-O Masuiyama I--47-,,,41-5-O Saganohana--60-,,,,,,,
1972.09,,16-0-Y Kashiwado--30-,,,,5-1-S Tsurugamine--27-Kimigahama,35-5-Y Wakanohana I--14-Futagoyama,,13-4-S Futaseyama--4-,12-4-O Masuiyama I--47-,,,41-5-O Saganohana--60-,,,,,,,
1972.11,,16-0-Y Kashiwado--30-,,,,6-1-S Tsurugamine--27-Kimigahama,33-4-Y Wakanohana I--14-Futagoyama,,15-4-S Futaseyama--4-,12-4-O Masuiyama I--47-,,,38-6-O Saganohana--60-,,,,,,,
1973.01,,16-0-Y Kashiwado--30-,,,,7-1-S Tsurugamine--27-Kimigahama,31-4-Y Wakanohana I--14-Futagoyama,,15-5-S Futaseyama--4-,11-4-O Masuiyama I--47-,,,36-5-O Saganohana--60-,,,,,,,
1973.03,,17-0-Y Kashiwado--30-,,,,10-1-S Tsurugamine--27-Kimigahama,31-4-Y Wakanohana I--14-Futagoyama,,15-5-S Futaseyama--4-,13-4-O Masuiyama I--47-,,,38-5-O Saganohana--60-,,,,,,,
1973.05,,17-0-Y Kashiwado--30-,,,,10-1-S Tsurugamine--27-Kimigahama,31-4-Y Wakanohana I--14-Futagoyama,,15-5-S Futaseyama--4-,15-4-O Masuiyama I--47-,,,38-3-O Saganohana--60-,,,,,,,
